Date,Argentina,Australia,Brasil,Canada,China,France,Germany,India,Italy,Japan,Mexico,South Korea,Turkey,USA
2006-03-22,3.23646,1.63016,3.149,1.75079,0.97155,1.61818,1.87895,3.25089,1.58477,1.89313,3.09438,1.96462,4.27996,1.40476
2006-03-23,3.23827,1.63728,3.11764,1.7577,0.97586,1.61818,1.88364,3.25066,1.57444,1.89243,3.04034,1.96826,4.2995,1.40114
2006-03-27,3.27798,1.65445,3.13153,1.76656,0.97096,1.6081,1.8726,3.32215,1.55482,1.91088,3.03567,1.99538,4.12371,1.40107
2006-03-28,3.24188,1.6537,3.05175,1.76222,0.97311,1.60422,1.86575,3.32426,1.54246,1.91548,2.98888,1.99684,4.03021,1.39205
2006-03-29,3.25632,1.65523,3.11913,1.78296,0.97819,1.61365,1.8734,3.35348,1.55192,1.94397,3.02084,1.99895,4.10406,1.40245
2006-03-30,3.26715,1.6632,3.14285,1.78535,0.97006,1.63229,1.89538,3.39053,1.57186,1.95624,3.03373,2.00708,4.14603,1.39961
2006-03-31,3.2509,1.66798,3.1574,1.77125,0.97274,1.6263,1.89091,3.38241,1.56235,1.95788,3.04299,2.03927,4.1431,1.39382
2006-04-03,3.24729,1.6845,3.22105,1.78592,0.9886,1.63701,1.90801,3.46769,1.5773,1.98929,3.10008,2.06949,4.25095,1.39698
2006-04-04,3.2852,1.67864,3.22812,1.78054,0.99634,1.62161,1.90477,3.48977,1.56838,1.98465,3.12058,2.07832,4.25506,1.40572
2006-04-05,3.33755,1.69311,3.249,1.79882,1.00411,1.62635,1.90964,3.52243,1.58385,1.97903,3.14688,2.08302,4.25677,1.41178
2006-04-07,3.30505,1.70153,3.23844,1.79036,1.0062,1.612,1.88548,3.47521,1.56867,2.01569,3.07452,2.1034,4.27565,1.3945
2006-04-10,3.34296,1.68833,3.20092,1.79745,1.01828,1.61677,1.90146,3.49713,1.58662,2.00343,3.08652,2.0973,4.16125,1.3957
2006-04-12,3.33935,1.68554,3.19692,1.77961,1.01907,1.58401,1.86911,3.40513,1.55763,1.96969,3.05088,2.07525,4.10387,1.38655
2006-04-18,3.47473,1.70664,3.29218,1.82043,1.03778,1.5874,1.86953,3.54482,1.55162,1.97776,3.12942,2.14036,4.13862,1.40718
2006-04-19,3.45307,1.71812,3.32263,1.82635,1.04647,1.60676,1.89841,3.56713,1.57182,1.99122,3.14727,2.15662,4.22238,1.41003
2006-04-20,3.42238,1.71584,3.30907,1.80096,1.03838,1.62192,1.92043,3.61018,1.58324,1.98748,3.1546,2.15109,4.23593,1.41167
2006-04-24,3.50722,1.71353,3.30707,1.80513,1.05628,1.62648,1.92544,3.5729,1.57521,1.94121,3.18921,2.14627,4.37164,1.40807
2006-04-26,3.4657,1.7322,3.3619,1.80213,1.06204,1.6361,1.93432,3.57989,1.58596,1.95745,3.24734,2.17669,4.32019,1.40516
2006-04-27,3.37365,1.72342,3.30707,1.78253,1.06148,1.62402,1.92184,3.54885,1.5758,1.96418,3.21951,2.17865,4.22427,1.4098
2006-04-28,3.44585,1.70996,3.35799,1.78494,1.07908,1.61619,1.90352,3.55392,1.56271,1.94027,3.25986,2.12946,4.23666,1.41076
2006-05-08,3.37906,1.73116,3.45383,1.79811,1.12169,1.64547,1.94092,3.737,1.59057,1.98451,3.41183,2.1782,4.31704,1.42588
2006-05-09,3.41516,1.73174,3.49243,1.80308,1.14721,1.65475,1.94496,3.75241,1.59949,1.97294,3.44566,2.17552,4.3026,1.4264
2006-05-10,3.42238,1.74033,3.47354,1.80134,1.1581,1.64418,1.93788,3.78195,1.59517,1.94552,3.43905,2.17649,4.20949,1.42394
2006-05-11,3.35379,1.74433,3.39825,1.77927,1.15187,1.63941,1.91772,3.72888,1.59132,1.93521,3.38445,2.19691,4.22052,1.40571
2006-05-12,3.26173,1.73295,3.34634,1.76065,1.20091,1.60437,1.87387,3.68381,1.56462,1.90533,3.34018,2.16766,4.05229,1.38991
2006-05-15,3.16245,1.70192,3.26714,1.73046,1.24681,1.5777,1.8551,3.545,1.54307,1.89215,3.27185,2.12083,3.88795,1.39342
2006-05-16,3.14801,1.69649,3.2792,1.73013,1.20872,1.58295,1.85349,3.56046,1.54201,1.85445,3.29221,2.07303,3.96282,1.39081
2006-05-17,3.03971,1.69653,3.18561,1.70251,1.21763,1.53268,1.79039,3.66363,1.50127,1.87158,3.19918,2.10207,3.90442,1.36739
2006-05-18,2.98556,1.6646,3.14534,1.6878,1.21174,1.52906,1.79462,3.41583,1.49513,1.84627,3.1921,2.04759,3.82761,1.35823
2006-05-23,2.91877,1.63029,3.00416,1.68779,1.2022,1.53617,1.79856,3.24532,1.47003,1.79027,3.01333,1.99466,3.5951,1.3526
2006-05-24,2.85018,1.63806,2.9777,1.67082,1.19199,1.51701,1.76965,3.17046,1.45912,1.82562,2.96924,1.99994,3.48553,1.35474
2006-05-26,3.02888,1.64327,3.20349,1.72039,1.2092,1.57155,1.83335,3.24129,1.49893,1.83291,3.09234,1.98352,3.72621,1.37798
2006-05-30,2.95668,1.66008,3.02937,1.71199,1.24171,1.52444,1.7808,3.23448,1.46765,1.82014,2.97489,1.97642,3.65547,1.35614
2006-06-01,3.03791,1.64551,3.14043,1.7327,1.26187,1.54108,1.80777,3.02002,1.49781,1.77931,3.02025,1.94251,3.70707,1.38396
2006-06-02,3.05776,1.65091,3.15657,1.74026,1.25079,1.54495,1.80126,3.13394,1.49835,1.81209,3.06653,1.96343,3.79305,1.38666
2006-06-05,2.98014,1.66482,3.05657,1.71113,1.26219,1.53135,1.78041,3.06261,1.49511,1.7982,2.99282,1.9523,3.66543,1.36198
2006-06-07,2.92238,1.6341,2.93378,1.67835,1.19096,1.50292,1.75594,2.92566,1.47714,1.73252,2.90733,1.90014,3.54432,1.35214
2006-06-08,2.89711,1.59563,2.94825,1.66959,1.19241,1.45917,1.70505,2.78744,1.44328,1.67938,2.88273,1.83458,3.41196,1.35405
2006-06-09,2.85921,1.61475,2.91805,1.66596,1.16236,1.48529,1.73065,2.94176,1.46297,1.69291,2.80238,1.85335,3.3602,1.34799
2006-06-13,2.70217,1.57342,2.73278,1.59483,1.1602,1.43838,1.67619,2.71753,1.42493,1.63182,2.62939,1.80567,3.12672,1.3172
2006-06-14,2.72563,1.57729,2.74052,1.60307,1.14734,1.43771,1.68057,2.67758,1.42227,1.64226,2.65291,1.83248,3.17647,1.32403
2006-06-16,2.85018,1.61572,2.86181,1.63924,1.17966,1.46246,1.70275,2.96397,1.4394,1.70765,2.84865,1.89316,3.28734,1.34718
2006-06-21,2.85018,1.59943,2.87413,1.62532,1.19738,1.48733,1.7431,3.01064,1.44888,1.68067,2.86671,1.84067,3.25973,1.34789
2006-06-22,2.84838,1.62932,2.85499,1.62786,1.19584,1.49623,1.75261,3.08133,1.45339,1.73707,2.8718,1.85812,3.30482,1.34078
2006-06-23,2.86823,1.61439,2.88361,1.64524,1.20307,1.50069,1.75144,3.11893,1.45832,1.73574,2.92821,1.84281,3.19893,1.3396
2006-06-26,2.92599,1.61442,2.88111,1.66326,1.22385,1.49567,1.74666,3.01121,1.45605,1.73899,2.91964,1.85695,3.08484,1.34612
2006-06-27,2.88628,1.62554,2.8599,1.6517,1.22842,1.48624,1.72908,3.04388,1.4498,1.74122,2.84544,1.87119,3.13503,1.33389
2006-06-28,2.94585,1.60851,2.89809,1.65742,1.22823,1.4871,1.72836,3.03749,1.45377,1.70843,2.85813,1.85794,3.20615,1.34121
2006-06-29,3.05054,1.62489,3.03552,1.68501,1.25245,1.52024,1.76789,3.04722,1.47361,1.7354,2.98547,1.89441,3.28571,1.37014
2006-06-30,3.08845,1.64983,3.0475,1.69846,1.25289,1.5469,1.80008,3.18129,1.49048,1.77948,3.02318,1.9426,3.42303,1.36726
2006-07-05,3.06859,1.65731,3.02646,1.70044,1.28762,1.53299,1.78181,3.27436,1.48214,1.78163,3.08119,1.91965,3.41643,1.36803
2006-07-06,3.09386,1.66492,3.03935,1.69687,1.30478,1.54705,1.80393,3.22888,1.49456,1.75839,3.16535,1.89582,3.44672,1.37144
2006-07-07,3.07762,1.6698,3.00349,1.70124,1.29633,1.54308,1.79962,3.15139,1.49059,1.7568,3.13093,1.91077,3.49533,1.36218
2006-07-10,3.07581,1.67224,3.00674,1.70458,1.29944,1.55204,1.80737,3.20379,1.49696,1.78494,3.11049,1.94881,3.49014,1.36418
2006-07-11,3.1065,1.66066,3.0411,1.7248,1.30804,1.53083,1.77878,3.18282,1.48193,1.77588,3.08997,1.95053,3.47154,1.36966
2006-07-12,3.0704,1.66752,3.01414,1.7216,1.30368,1.53935,1.78567,3.2775,1.48661,1.75011,3.06617,1.94491,3.458,1.35478
2006-07-13,2.96751,1.65331,2.94126,1.69685,1.24057,1.51156,1.75067,3.25603,1.4668,1.73274,2.95656,1.9274,3.38027,1.33721
2006-07-14,2.98736,1.61478,2.94093,1.70096,1.24765,1.48922,1.71739,3.20197,1.45414,1.70374,2.89394,1.88257,3.26646,1.33066
2006-07-18,2.91155,1.60086,2.92263,1.67781,1.26191,1.47481,1.70935,3.0666,1.44176,1.65691,2.98189,1.85001,3.24583,1.33137
2006-07-19,3.00181,1.59332,3.06032,1.69944,1.23263,1.5097,1.75447,3.0008,1.47342,1.66415,3.13759,1.85035,3.23969,1.35608
2006-07-20,2.95848,1.62467,2.98228,1.6769,1.24009,1.51546,1.75653,3.10443,1.47083,1.7154,3.08055,1.90983,3.40929,1.34458
2006-07-21,2.92599,1.61299,2.95424,1.67,1.24774,1.50098,1.72651,3.02436,1.45975,1.70099,3.08321,1.90687,3.37818,1.33507
2006-07-24,3.00722,1.60447,3.01364,1.70026,1.24819,1.531,1.76674,3.06318,1.48117,1.69792,3.14815,1.8949,3.3753,1.35726
2006-07-25,3.03791,1.62333,3.05166,1.71919,1.26282,1.53667,1.76285,3.12322,1.47706,1.7221,3.17078,1.91953,3.40479,1.36584
2006-07-26,3.04332,1.6049,3.04443,1.73747,1.26371,1.53975,1.76834,3.18369,1.48448,1.7082,3.14413,1.9185,3.47431,1.36532
2006-07-27,3.0343,1.62834,3.06889,1.71982,1.25511,1.55788,1.7924,3.22097,1.49716,1.74213,3.17975,1.94428,3.54796,1.35973
2006-07-28,3.05054,1.61225,3.1099,1.72929,1.24526,1.56638,1.80709,3.20257,1.50568,1.76085,3.19767,1.94548,3.48565,1.37625
2006-07-31,3.0722,1.62125,3.08461,1.73036,1.20833,1.56044,1.79966,3.22166,1.50239,1.77393,3.17298,1.9466,3.48237,1.37422
2006-08-01,3.06318,1.61972,3.06481,1.74158,1.19925,1.54138,1.77266,3.22399,1.49171,1.7721,3.1536,1.93091,3.45098,1.36804
2006-08-02,3.09567,1.60353,3.10216,1.75068,1.19944,1.56568,1.79929,3.26133,1.5081,1.77479,3.18074,1.94254,3.44893,1.37502
2006-08-03,3.09747,1.62499,3.11572,1.74582,1.19958,1.55242,1.78637,3.27542,1.49778,1.77548,3.19917,1.93795,3.40464,1.3781
2006-08-04,3.03971,1.61153,3.14875,1.74582,1.17642,1.57026,1.81266,3.25843,1.5128,1.77879,3.21388,1.95664,3.49122,1.37712
2006-08-08,2.97292,1.63387,3.12812,1.75482,1.18424,1.54752,1.79014,3.30295,1.50326,1.77483,3.21195,1.96652,3.52754,1.36864
2006-08-09,2.94765,1.61345,3.09942,1.75628,1.18273,1.56534,1.80626,3.34199,1.51049,1.79685,3.16768,1.97227,3.62675,1.36269
2006-08-10,2.94765,1.61059,3.10765,1.7491,1.20333,1.55022,1.7835,3.34319,1.50137,1.79391,3.16544,1.95634,3.60995,1.36899
2006-08-11,2.92238,1.60929,3.07354,1.74702,1.20323,1.55299,1.78268,3.35617,1.50104,1.78635,3.20107,1.93802,3.61273,1.36354
2006-08-14,2.87365,1.61647,3.04135,1.73317,1.17687,1.57212,1.80283,3.39231,1.51049,1.81987,3.2037,1.94254,3.63329,1.36512
2006-08-16,2.94946,1.61342,3.13461,1.75951,1.21108,1.60027,1.84114,3.43289,1.52788,1.84446,3.29993,1.97329,3.71075,1.39442
2006-08-17,2.94224,1.64398,3.12471,1.76327,1.20128,1.60262,1.84766,3.44164,1.53381,1.83866,3.31127,1.99154,3.65784,1.39663
2006-08-18,2.98917,1.64288,3.12413,1.76163,1.19731,1.59977,1.84243,3.43811,1.53621,1.84843,3.32309,1.99652,3.60951,1.40181
2006-08-22,3.01444,1.65058,3.05141,1.78451,1.20879,1.59748,1.84287,3.44918,1.53805,1.85706,3.31365,2.00231,3.58499,1.39807
2006-08-23,2.97653,1.65257,2.95441,1.78361,1.20808,1.58327,1.82929,3.4204,1.52686,1.85498,3.27506,1.9873,3.58412,1.39179
2006-08-24,2.99097,1.62184,2.97812,1.77443,1.21604,1.59265,1.8415,3.45797,1.54165,1.83175,3.27648,1.97347,3.5387,1.3951
2006-08-25,3.02708,1.63348,2.99151,1.7726,1.21604,1.59212,1.84067,3.47004,1.54416,1.82923,3.31492,1.9939,3.55901,1.39405
2006-08-28,3.01444,1.63367,3.02621,1.77956,1.23658,1.60377,1.85446,3.48423,1.54846,1.80902,3.35186,1.99171,3.54211,1.40126
2006-08-29,3.02166,1.64779,3.0203,1.76393,1.23702,1.60744,1.85193,3.51042,1.54916,1.82371,3.36026,2.01678,3.56243,1.40395
2006-08-31,3.00181,1.66333,3.01431,1.76587,1.24272,1.60891,1.85591,3.50808,1.55584,1.85242,3.32352,2.02898,3.59996,1.40345
2006-09-01,3.02888,1.65738,3.10557,1.7763,1.22628,1.61465,1.86128,3.53176,1.56463,1.85167,3.34608,2.03487,3.61242,1.41119
2006-09-05,3.03249,1.67477,3.10882,1.78413,1.2468,1.61134,1.86367,3.56971,1.56537,1.88056,3.35616,2.04173,3.68629,1.4136
2006-09-06,2.98736,1.66281,3.05408,1.75503,1.25282,1.59349,1.84118,3.57829,1.55456,1.86887,3.31023,2.03538,3.63895,1.39962
2006-09-08,2.94765,1.65777,3.04143,1.73601,1.24972,1.58042,1.83554,3.57393,1.55249,1.8455,3.28348,2.0322,3.60828,1.39818
2006-09-11,2.87184,1.63426,2.97604,1.70485,1.25496,1.57566,1.83655,3.46359,1.5465,1.81267,3.2546,2.00099,3.58902,1.39884
2006-09-12,2.90433,1.61748,3.00724,1.70812,1.27061,1.59674,1.86043,3.4966,1.55498,1.80406,3.33195,1.99193,3.63266,1.41333
2006-09-13,2.94585,1.6314,3.04077,1.72249,1.26576,1.60047,1.87065,3.56647,1.55715,1.80758,3.36628,1.99957,3.64715,1.41879
2006-09-14,2.94404,1.6487,3.00782,1.7037,1.26599,1.59608,1.87105,3.59023,1.55522,1.82966,3.36846,2.03799,3.61858,1.41686
2006-09-15,2.93863,1.63764,3.00915,1.70477,1.28949,1.60263,1.88071,3.6012,1.5535,1.82099,3.40239,2.04152,3.6828,1.4205
2006-09-19,2.98014,1.64427,2.98552,1.71145,1.30012,1.59363,1.86031,3.58946,1.54446,1.82184,3.41978,2.06079,3.70223,1.41833
2006-09-20,2.99819,1.62532,2.9282,1.70175,1.29803,1.61754,1.88594,3.63105,1.55965,1.80398,3.44858,2.04953,3.69546,1.42644
2006-09-21,2.97653,1.62447,2.89767,1.70063,1.30436,1.62239,1.88836,3.68056,1.56591,1.81724,3.39437,2.05005,3.64871,1.41875
2006-09-22,2.95848,1.62034,2.89509,1.69389,1.29271,1.60172,1.86343,3.66932,1.55079,1.79434,3.37737,2.02244,3.51346,1.41525
2006-09-25,2.91336,1.62135,2.90957,1.69405,1.29047,1.60313,1.86924,3.65047,1.55076,1.79424,3.42226,2.03268,3.48394,1.42772
2006-09-26,2.95668,1.62242,2.97995,1.70278,1.28318,1.6259,1.88792,3.69463,1.56407,1.78548,3.44082,2.01582,3.51756,1.43847
2006-09-27,2.96931,1.65611,3.00383,1.71875,1.29247,1.63323,1.89713,3.70834,1.56915,1.83028,3.43392,2.03991,3.55486,1.43873
2006-09-28,2.99097,1.66284,3.03544,1.72837,1.30141,1.63538,1.89695,3.71249,1.57354,1.83912,3.45064,2.05701,3.59825,1.44119
2006-09-29,2.95487,1.67591,3.03236,1.72017,1.31299,1.63538,1.90176,3.73458,1.57607,1.85091,3.46368,2.05698,3.56511,1.43793
2006-10-10,2.96931,1.70664,3.21589,1.71928,1.33729,1.654,1.93767,3.7074,1.61017,1.89104,3.55628,1.99243,3.61573,1.45684
2006-10-11,2.94224,1.71776,3.18819,1.69937,1.34122,1.65506,1.93822,3.70432,1.61623,1.88224,3.53473,1.98811,3.63612,1.45311
2006-10-13,3.00542,1.7201,3.23211,1.74171,1.33714,1.66753,1.9554,3.81914,1.62055,1.89784,3.60756,2.02277,3.71584,1.46997
2006-10-17,3.01986,1.71727,3.23611,1.75458,1.32159,1.65188,1.93684,3.86334,1.60368,1.90646,3.59984,2.02682,3.71301,1.46828
2006-10-18,3.05415,1.72765,3.21847,1.75011,1.33904,1.67004,1.95828,3.85574,1.61747,1.91121,3.63354,2.03126,3.83727,1.47017
2006-10-19,3.07401,1.71857,3.23794,1.76394,1.34283,1.66956,1.95658,3.8153,1.61675,1.89954,3.65811,2.03096,3.84501,1.47142
2006-10-20,3.0722,1.73486,3.21489,1.76029,1.34142,1.67442,1.96463,3.81104,1.61839,1.91105,3.66837,2.04623,3.82762,1.47318
2006-10-26,3.20578,1.75252,3.29825,1.80418,1.35662,1.69263,1.9904,3.80774,1.61438,1.92941,3.68857,2.06034,3.91908,1.49523
2006-10-27,3.22202,1.74237,3.27188,1.79441,1.35402,1.68086,1.98354,3.87024,1.61594,1.91305,3.59406,2.0535,3.92798,1.48259
2006-10-30,3.19314,1.75567,3.23627,1.79521,1.35588,1.67034,1.98216,3.90545,1.61782,1.87665,3.53205,2.03403,3.86987,1.48322
2006-10-31,3.21661,1.7508,3.26647,1.80548,1.3771,1.66613,1.98556,3.88675,1.62571,1.8821,3.63892,2.04669,3.91823,1.48323
2006-11-01,3.23827,1.7612,3.32196,1.76245,1.39038,1.67302,1.99284,3.90809,1.63396,1.87933,3.63818,2.06139,3.9201,1.47233
2006-11-07,3.3213,1.78565,3.41498,1.80045,1.41572,1.69387,2.01503,3.94516,1.65632,1.88142,3.72389,2.08102,3.87782,1.48851
2006-11-08,3.38087,1.77512,3.43877,1.81039,1.3987,1.69368,2.01101,3.91992,1.65932,1.86103,3.77845,2.06997,3.83659,1.49161
2006-11-09,3.41697,1.7653,3.39559,1.81507,1.42092,1.69724,2.01399,3.93941,1.65546,1.85906,3.78021,2.09902,3.85148,1.48365
2006-11-10,3.40433,1.7678,3.38769,1.80488,1.41109,1.6969,2.0137,3.98301,1.66211,1.84917,3.78176,2.09346,3.82602,1.48642
2006-11-13,3.41336,1.76185,3.3782,1.80033,1.39642,1.71031,2.02509,4.01782,1.66645,1.83885,3.81917,2.0949,3.76839,1.49021
2006-11-14,3.44585,1.76744,3.43519,1.79597,1.41475,1.70586,2.02308,4.02577,1.66114,1.8695,3.83488,2.11092,3.82871,1.49968
2006-11-16,3.41516,1.75346,3.42446,1.80859,1.45469,1.71503,2.04071,4.04988,1.67282,1.85507,3.8314,2.11599,3.79135,1.50672
2006-11-17,3.40614,1.76227,3.41339,1.80962,1.47735,1.69447,2.031,4.02696,1.66564,1.84679,3.82035,2.11819,3.7107,1.50827
2006-11-21,3.4639,1.74221,3.4584,1.84317,1.52662,1.70059,2.04621,4.08312,1.67078,1.80576,3.88187,2.10871,3.71729,1.51001
2006-11-22,3.5,1.77073,3.48694,1.83654,1.52947,1.69845,2.05119,4.11004,1.67508,1.82642,3.89594,2.13367,3.64319,1.51354
2006-11-24,3.50903,1.7733,3.47404,1.84738,1.53656,1.67882,2.03087,4.10908,1.6656,1.80581,3.91459,2.13246,3.62856,1.508
2006-11-27,3.41516,1.77284,3.40391,1.83442,1.53391,1.65365,1.99483,4.13015,1.64246,1.82311,3.85931,2.13756,3.69195,1.48756
2006-11-28,3.44404,1.75076,3.41456,1.83273,1.5275,1.6529,1.9896,4.07868,1.64418,1.81966,3.84386,2.11707,3.59011,1.49269
2006-11-29,3.53971,1.77297,3.49168,1.85281,1.53901,1.67626,2.01561,4.08311,1.66391,1.84501,3.91194,2.13369,3.67537,1.50642
2006-11-30,3.55054,1.78256,3.48852,1.86512,1.57288,1.65956,1.99832,4.10698,1.65308,1.86775,3.94129,2.14818,3.68518,1.50766
2006-12-04,3.5343,1.76397,3.54859,1.87921,1.6196,1.64973,1.9939,4.16036,1.64905,1.87111,3.98005,2.13955,3.63557,1.5168
2006-12-05,3.56859,1.76449,3.59043,1.88611,1.62832,1.66954,2.01847,4.17934,1.65927,1.86677,4.04106,2.13075,3.68465,1.52287
2006-12-06,3.56679,1.77756,3.58536,1.88522,1.61582,1.66672,2.01742,4.18275,1.66235,1.87888,4.04453,2.12046,3.68675,1.52087
2006-12-07,3.55596,1.77707,3.5698,1.88901,1.61593,1.67563,2.03121,4.18965,1.66996,1.89059,4.04823,2.11531,3.84828,1.51483
2006-12-11,3.56137,1.77853,3.60208,1.88352,1.63372,1.69069,2.04907,4.01795,1.67927,1.89686,4.0781,2.08596,3.81006,1.52102
2006-12-13,3.66968,1.78455,3.60108,1.88822,1.66591,1.70573,2.06533,3.95256,1.68695,1.91579,4.0563,2.07479,3.75338,1.5212
2006-12-14,3.66968,1.81215,3.64018,1.90452,1.68513,1.71624,2.07541,4.04426,1.6864,1.93143,4.08361,2.12743,3.82295,1.53442
2006-12-15,3.70036,1.8129,3.62696,1.88178,1.70371,1.72622,2.08689,4.08245,1.69898,1.9412,4.06692,2.13267,3.88178,1.53614
2006-12-18,3.68412,1.81814,3.61972,1.86992,1.74756,1.7227,2.08956,4.1174,1.69734,1.94669,4.08267,2.14971,3.84584,1.53118
2006-12-19,3.68773,1.8078,3.62646,1.86938,1.77135,1.7085,2.0757,4.01273,1.69178,1.92543,4.04542,2.1415,3.77232,1.53448
2006-12-20,3.68773,1.82344,3.61913,1.8696,1.77811,1.71774,2.08628,4.00019,1.69548,1.9523,4.00961,2.16328,3.76514,1.53231
2006-12-21,3.70939,1.81554,3.6094,1.8629,1.75543,1.71649,2.08218,4.01358,1.69366,1.95652,4.03363,2.15456,3.77347,1.52668
2006-12-22,3.7148,1.8221,3.60699,1.86012,1.75598,1.6989,2.05975,4.03964,1.67738,1.96308,4.0156,2.15609,3.78286,1.51856
2006-12-27,3.77076,1.83495,3.70433,1.87978,1.90037,1.72571,2.09323,4.15597,1.69737,1.97664,4.13623,2.13751,3.72786,1.53587
2006-12-28,3.77437,1.84057,3.7,1.8881,1.92375,1.72364,2.09417,4.15196,1.69986,1.97683,4.15179,2.15155,3.7788,1.5336
2007-01-04,3.74188,1.81596,3.66223,1.83605,2.03473,1.73648,2.11399,4.15957,1.71605,1.99162,4.19459,2.0958,3.76607,1.52672
2007-01-05,3.72563,1.8118,3.51456,1.82499,1.979,1.71866,2.08824,4.15622,1.70837,1.96155,4.12659,2.0785,3.71093,1.51743
2007-01-09,3.63538,1.81755,3.49476,1.82353,2.10373,1.72354,2.09498,4.068,1.70846,1.97832,4.07092,2.06138,3.58038,1.52002
2007-01-10,3.68953,1.79518,3.52213,1.82201,2.11705,1.71386,2.07984,4.00678,1.70099,1.94442,4.08715,2.03355,3.53663,1.52297
2007-01-11,3.68773,1.80949,3.54992,1.83112,2.07549,1.74745,2.11808,4.0873,1.72267,1.93246,4.14432,2.04783,3.63419,1.53262
2007-01-12,3.74188,1.83352,3.58527,1.85436,1.99906,1.74989,2.12374,4.21499,1.72835,1.95758,4.1564,2.08242,3.68225,1.54006
2007-01-16,3.73827,1.84477,3.54609,1.86043,2.11363,1.74177,2.12743,4.23244,1.7299,1.97427,4.18102,2.08443,3.75469,1.54132
2007-01-17,3.70939,1.83589,3.55532,1.8619,2.08207,1.7325,2.12264,4.23742,1.71594,1.98103,4.19336,2.06909,3.78652,1.53994
2007-01-18,3.65523,1.84444,3.53394,1.84879,2.06565,1.7304,2.11881,4.26333,1.71608,1.9936,4.123,2.07468,3.88676,1.53537
2007-01-19,3.6769,1.84467,3.61298,1.86024,2.12201,1.74898,2.13704,4.25283,1.73195,1.98666,4.13887,2.04071,3.88143,1.53981
2007-01-22,3.68953,1.86207,3.62338,1.85831,2.19767,1.7381,2.11808,4.26078,1.72585,1.99972,4.17343,2.04498,3.98241,1.53168
2007-01-23,3.70939,1.8648,3.67529,1.8883,2.20962,1.73664,2.11543,4.21041,1.72738,1.99792,4.23307,2.0445,3.98271,1.53711
2007-01-24,3.73827,1.87579,3.71772,1.9029,2.2291,1.75626,2.13742,4.23116,1.7468,2.00927,4.31649,2.07446,4.05854,1.55018
2007-01-29,3.64982,1.87306,3.62504,1.89344,2.20672,1.75054,2.13034,4.2616,1.73766,2.00503,4.23687,2.04452,3.99693,1.52918
2007-01-31,3.73827,1.87728,3.71398,1.90632,2.08764,1.74699,2.15032,4.2253,1.73723,1.99504,4.35173,2.04021,3.97619,1.54814
2007-02-01,3.75812,1.89052,3.72837,1.9225,2.08696,1.76379,2.17002,4.27816,1.74901,2.01065,4.39614,2.07422,4.08427,1.55643
2007-02-02,3.75632,1.89618,3.74359,1.91766,2.00288,1.76848,2.18094,4.31911,1.75557,2.01382,4.4104,2.11957,4.16252,1.55907
2007-02-07,3.79061,1.91838,3.70948,1.92215,2.03508,1.77649,2.19037,4.39089,1.76835,1.98458,4.4405,2.1393,4.06467,1.56082
2007-02-08,3.80144,1.91829,3.73478,1.92829,2.05123,1.76468,2.17808,4.39358,1.75442,1.9846,4.45211,2.13523,4.02085,1.55898
2007-02-09,3.79061,1.92729,3.68419,1.91362,2.04573,1.7732,2.18897,4.35963,1.76532,2.00891,4.40626,2.14138,4.07302,1.54795
2007-02-13,3.81949,1.93035,3.76015,1.92646,2.12176,1.77016,2.18397,4.22532,1.76429,2.02236,4.46243,2.12752,4.10837,1.55462
2007-02-14,3.84477,1.93812,3.82662,1.93124,2.17662,1.7836,2.20482,4.20101,1.77418,2.03741,4.50618,2.15401,4.17641,1.56651
2007-02-15,3.85018,1.94862,3.82321,1.94349,2.24249,1.78206,2.20401,4.30465,1.77487,2.05401,4.49971,2.1653,4.23022,1.56813
2007-02-26,4.00542,1.96527,3.84418,1.9605,2.27815,1.79503,2.22586,4.09294,1.77491,2.09052,4.42825,2.2049,4.2228,1.56012
2007-02-27,3.70578,1.94895,3.58943,1.9072,2.07674,1.74079,2.16,4.04176,1.72016,2.07956,4.17131,2.18176,4.03329,1.50595
2007-02-28,3.73285,1.8965,3.65158,1.90792,2.15862,1.71834,2.12699,3.87962,1.70273,2.02037,4.20607,2.12587,4.00017,1.51432
2007-03-05,3.50903,1.83833,3.42587,1.85911,2.08687,1.67744,2.0697,3.72277,1.65986,1.90998,4.07177,2.06409,3.83588,1.47912
2007-03-06,3.61913,1.87676,3.59551,1.88206,2.12799,1.69367,2.08884,3.80735,1.67021,1.93319,4.16133,2.10426,3.88429,1.50204
2007-03-07,3.60108,1.89416,3.54967,1.89981,2.17025,1.69926,2.09605,3.77216,1.67302,1.92402,4.13429,2.11629,3.90126,1.49834
2007-03-08,3.67329,1.89318,3.61614,1.90879,2.19379,1.72081,2.12629,3.91298,1.69577,1.9614,4.22736,2.1357,3.99785,1.50901
2007-03-09,3.6769,1.89575,3.67163,1.90973,2.20121,1.72504,2.12733,3.86369,1.69542,1.96986,4.27989,2.13523,4.06055,1.51004
2007-03-12,3.73285,1.91552,3.68128,1.91087,2.21395,1.71203,2.12701,3.86898,1.68953,1.98459,4.30431,2.16185,4.05302,1.51408
2007-03-13,3.59206,1.90707,3.55649,1.87349,2.22135,1.69236,2.09803,3.89308,1.67351,1.97156,4.19821,2.15393,4.02286,1.48325
2007-03-14,3.63177,1.86704,3.60133,1.87336,2.17755,1.64977,2.04219,3.75713,1.63383,1.91395,4.21876,2.11092,3.91047,1.49317
